line_num,human_npr,lm_npr,winner,human_n_chunks_scored,lm_n_chunks_scored,human_n_lowconf,lm_n_lowconf
5960,1.508447,1.809488,MGC,1,2,0,0
1192,1.390338,1.627175,MGC,2,1,0,0
3206,1.285454,1.614834,MGC,1,2,0,0
4705,1.110323,1.468718,MGC,1,1,0,0
4143,1.132808,1.598228,MGC,1,1,0,0
5955,1.307002,1.375684,MGC,2,2,0,0
6626,1.272464,1.703120,MGC,1,1,0,0
4262,1.857321,2.148133,MGC,1,1,0,0
140,1.394085,1.527549,MGC,1,2,0,0
5238,1.624355,1.585068,HWC,1,3,0,0
3893,1.308002,1.597335,MGC,1,4,0,0
845,1.169512,1.595194,MGC,1,2,0,0
3572,1.557620,1.751044,MGC,1,2,0,0
5283,1.844355,2.639956,MGC,2,2,0,0
774,1.749573,1.665085,HWC,1,1,0,0
4345,1.455269,1.377382,HWC,4,1,0,0
2332,1.320799,1.061046,HWC,1,1,0,0
1017,1.331601,1.695916,MGC,1,2,0,0
1578,1.712817,2.151610,MGC,1,1,0,0
5387,1.489132,2.199105,MGC,1,1,0,0
4170,1.660660,1.568512,HWC,1,1,0,0
725,1.516701,1.528477,MGC,1,3,0,0
1013,1.348853,1.472040,MGC,2,1,0,0
4043,1.496685,1.634326,MGC,1,1,0,0
601,1.462654,1.539415,MGC,1,1,0,0
263,1.258638,2.073088,MGC,4,2,0,0
5124,1.272143,1.539513,MGC,1,1,0,0
3793,1.285360,1.785326,MGC,3,1,0,0
1502,1.247530,1.944332,MGC,1,1,0,0
4354,1.187360,1.668924,MGC,11,1,0,0
2064,1.508719,2.072093,MGC,1,2,0,0
3684,1.497097,1.330757,HWC,4,1,0,0
876,1.785835,2.359178,MGC,1,1,0,0
1859,2.043198,1.212244,HWC,1,1,0,0
5117,1.450115,1.755942,MGC,2,2,0,0
2016,1.892309,1.684761,HWC,1,2,0,0
5854,1.533544,1.525228,HWC,2,1,0,0
5627,1.268747,1.975265,MGC,1,2,0,0
5320,1.595279,2.132652,MGC,3,2,0,0
2247,1.202768,1.502136,MGC,1,1,0,0
2042,1.479128,1.756503,MGC,2,1,0,0
3997,1.327440,1.612066,MGC,3,2,0,0
6245,1.442838,1.711161,MGC,2,1,0,0
4741,1.264783,1.731590,MGC,1,1,0,0
2395,1.550596,1.723176,MGC,1,2,0,0
3278,1.256220,1.732701,MGC,1,1,0,0
252,1.436237,1.525563,MGC,1,1,0,0
6057,1.343566,1.727397,MGC,1,3,0,0
4922,1.738093,1.879966,MGC,2,1,0,0
2729,1.216605,1.458703,MGC,1,1,0,0
3852,1.624183,1.957022,MGC,1,2,0,0
5392,1.432230,2.061817,MGC,1,1,0,0
2348,1.434294,1.925403,MGC,4,2,0,0
2102,1.484051,1.996698,MGC,1,1,0,0
852,1.505409,1.447374,HWC,2,1,0,0
4417,1.356343,1.731543,MGC,1,2,0,0
5728,1.501686,1.107590,HWC,1,1,0,0
4483,1.642691,1.663837,MGC,2,2,0,0
176,1.465143,1.475291,MGC,1,1,0,0
4857,1.666493,1.971439,MGC,1,2,0,0
6445,1.221137,1.407840,MGC,2,1,0,0
3529,1.304779,1.551164,MGC,1,1,0,0
6988,1.377595,1.612114,MGC,3,2,0,0
2829,1.188690,1.439585,MGC,1,1,0,0
776,1.397407,1.976615,MGC,1,2,0,0
3610,1.728817,1.779105,MGC,1,1,0,0
5743,1.752196,1.644640,HWC,1,1,0,0
938,1.216021,1.823872,MGC,1,3,0,0
1170,1.637765,2.382173,MGC,1,1,0,0
5863,1.273678,1.792449,MGC,1,2,0,0
1299,1.449145,2.328222,MGC,2,2,0,0
4728,1.642536,1.676044,MGC,2,1,0,0
1161,1.310903,1.610930,MGC,1,3,0,0
5360,1.192160,1.549294,MGC,1,1,0,0
5716,1.397584,2.027492,MGC,4,1,0,0
980,1.268747,1.511968,MGC,2,2,0,0
2919,1.580491,1.769614,MGC,1,1,0,0
2130,1.314238,1.504639,MGC,1,1,0,0
1963,1.491993,2.223468,MGC,2,2,0,0
820,1.676729,1.996841,MGC,3,2,0,0
4698,1.544992,2.196208,MGC,2,2,0,0
4230,1.299361,1.553182,MGC,1,1,0,0
2872,1.282535,1.958719,MGC,1,1,0,0
6037,1.369061,1.552474,MGC,2,3,0,0
750,1.514575,1.392114,HWC,1,1,0,0
3314,1.260431,2.357275,MGC,1,1,0,0
6863,1.383051,1.510267,MGC,1,1,0,0
4687,1.401214,1.517376,MGC,1,2,0,0
823,1.304899,1.927577,MGC,1,2,0,0
1445,1.433981,1.583766,MGC,3,2,0,0
1939,1.405155,1.745783,MGC,1,1,0,0
3457,1.502503,1.540445,MGC,1,2,0,0
1124,1.432850,1.824389,MGC,1,1,0,0
5469,1.153975,1.689593,MGC,1,1,0,0
6770,1.303482,1.543954,MGC,3,1,0,0
5255,1.456749,2.043442,MGC,1,1,0,0
408,1.143242,1.787995,MGC,1,1,0,0
103,1.463259,1.735287,MGC,2,1,0,0
3712,1.330144,1.702948,MGC,1,2,0,0
3094,1.395885,3.121468,MGC,2,1,0,0
4548,1.045363,1.254747,MGC,1,1,0,0
211,1.612401,1.785053,MGC,1,1,0,0
1027,1.322941,1.669860,MGC,1,1,0,0
2991,1.374065,1.641916,MGC,4,1,0,0
1854,1.613071,1.724514,MGC,2,3,0,0
1630,1.612938,2.608438,MGC,4,2,0,0
5878,1.370588,1.666334,MGC,2,1,0,0
4709,1.202206,1.607418,MGC,1,3,0,0
510,1.454718,1.593106,MGC,2,2,0,0
1582,1.256117,1.615945,MGC,1,1,0,0
1165,1.446773,1.928309,MGC,2,1,0,0
4109,1.316420,1.842447,MGC,1,2,0,0
4697,1.285162,1.907784,MGC,2,1,0,0
514,1.339935,1.183999,HWC,1,1,0,0
3748,1.375012,1.562775,MGC,2,1,0,0
2008,1.287016,1.522426,MGC,4,2,0,0
5760,1.455733,1.762384,MGC,1,1,0,0
3609,1.454642,1.679500,MGC,1,2,0,0
6411,1.295748,1.898886,MGC,2,3,0,0
6946,1.527156,1.666313,MGC,1,1,0,0
2029,1.176571,1.686615,MGC,1,1,0,0
1137,1.365920,1.536510,MGC,1,2,0,0
2479,1.254499,1.520780,MGC,1,2,0,0
6991,2.024706,1.698425,HWC,1,1,0,0
241,1.356470,1.828109,MGC,1,1,0,0
2837,1.200506,1.805767,MGC,1,1,0,0
5763,1.234349,1.258470,MGC,1,1,0,0
3292,1.433108,1.788036,MGC,3,1,0,0
1405,1.493328,1.380081,HWC,1,1,0,0
5788,1.489800,1.854959,MGC,1,2,0,0
2381,1.450315,1.682778,MGC,2,2,0,0
385,1.739278,1.800370,MGC,1,2,0,0
4224,1.304973,1.756900,MGC,1,3,0,0
6840,1.434938,1.727595,MGC,1,1,0,0
6181,1.306518,1.889160,MGC,1,2,0,0
2528,1.777105,1.829295,MGC,1,2,0,0
5200,1.709138,2.033304,MGC,1,1,0,0
2738,1.305431,1.625877,MGC,4,3,0,0
6396,1.148121,1.592655,MGC,1,2,0,0
5402,1.487932,2.181534,MGC,1,1,0,0
4637,1.223375,1.459391,MGC,10,1,0,0
2964,1.333859,1.571398,MGC,2,3,0,0
3884,1.470271,1.652733,MGC,4,3,0,0
6331,1.401399,1.768212,MGC,3,1,0,0
6393,1.589152,1.563777,HWC,2,3,0,0
5667,1.331567,1.348093,MGC,1,1,0,0
143,1.453105,1.736741,MGC,3,4,0,0
3938,1.283203,1.822956,MGC,2,1,0,0
2977,1.625713,1.580535,HWC,2,4,0,0
5807,1.200040,1.637082,MGC,2,2,0,0
905,1.610721,1.345960,HWC,1,1,0,0
296,1.274367,1.746929,MGC,3,2,0,0
2233,1.378972,1.603509,MGC,1,1,0,0
6145,1.472595,1.746150,MGC,7,2,0,0
3198,1.743157,1.513127,HWC,1,2,0,0
5403,1.644877,2.145027,MGC,1,2,0,0
6001,1.351776,2.134135,MGC,2,1,0,0
5019,1.117284,1.672903,MGC,1,2,0,0
3543,1.206154,3.051903,MGC,1,1,0,0
3877,1.463335,1.919264,MGC,2,1,0,0
4750,1.582607,2.078491,MGC,2,2,0,0
2804,1.427055,1.508675,MGC,2,3,0,0
1479,1.623735,2.061020,MGC,1,1,0,0
3385,1.250876,1.380465,MGC,1,4,0,0
5745,1.646194,1.691861,MGC,1,2,0,0
3199,2.263222,2.222199,HWC,1,1,0,0
291,1.357161,1.291293,HWC,1,1,0,0
1633,1.278802,1.294675,MGC,1,1,0,0
5316,1.237458,1.559755,MGC,1,1,0,0
5196,1.317333,1.506680,MGC,1,2,0,0
3234,1.406398,2.199638,MGC,1,2,0,0
264,1.213700,1.495806,MGC,1,1,0,0
2481,1.435198,1.709301,MGC,3,3,0,0
6731,1.569561,1.971895,MGC,1,1,0,0
3291,1.320039,1.704750,MGC,1,1,0,0
1421,1.454738,1.553718,MGC,1,1,0,0
3749,1.453846,1.888408,MGC,1,2,0,0
3575,1.253811,1.749912,MGC,1,2,0,0
777,1.382930,1.626576,MGC,1,3,0,0
196,1.716139,2.049630,MGC,1,1,0,0
2608,1.654268,1.771540,MGC,1,1,0,0
2180,1.501979,2.093297,MGC,1,2,0,0
628,1.798877,3.149796,MGC,1,1,0,0
610,1.397018,2.061542,MGC,2,1,0,0
5794,1.329135,1.673642,MGC,2,1,0,0
6384,1.254557,1.336918,MGC,1,1,0,0
1817,1.404216,1.825464,MGC,1,2,0,0
3767,1.312551,1.289228,HWC,2,1,0,0
611,1.404818,2.015987,MGC,1,1,0,0
4227,1.870106,1.987661,MGC,1,2,0,0
6045,1.354889,1.381244,MGC,2,1,0,0
1340,1.559889,2.127567,MGC,1,1,0,0
3757,1.137263,1.247808,MGC,1,1,0,0
5915,1.110680,1.711384,MGC,1,3,0,0
260,2.287123,2.485792,MGC,1,1,0,0
5430,1.523961,1.679762,MGC,1,1,0,0
5860,1.562772,1.929270,MGC,1,1,0,0
6814,1.272908,1.429219,MGC,2,1,0,0
5927,1.211139,2.151210,MGC,1,2,0,0
6202,1.366876,1.583118,MGC,1,2,0,0
5085,1.280167,1.534607,MGC,3,1,0,0
5169,1.370032,1.712008,MGC,1,2,0,0
2836,1.479385,1.650444,MGC,1,1,0,0
5804,1.546984,1.762298,MGC,2,2,0,0
5881,1.476100,1.977071,MGC,2,2,0,0
2043,1.239289,1.639657,MGC,2,2,0,0
3836,1.470841,1.523124,MGC,1,1,0,0
4297,1.316753,1.675736,MGC,4,1,0,0
6311,1.404824,1.545575,MGC,1,2,0,0
6665,1.580627,1.566256,HWC,1,2,0,0
6867,1.263192,1.603691,MGC,1,3,0,0
6894,1.353069,1.541988,MGC,1,1,0,0
259,1.453012,2.142256,MGC,1,1,0,0
3403,1.482029,1.708483,MGC,1,1,0,0
3909,1.161162,1.428016,MGC,1,1,0,0
6228,1.277170,1.205059,HWC,1,1,0,0
5305,1.118556,1.612750,MGC,1,1,0,0
6309,1.453537,1.650056,MGC,3,2,0,0
5215,1.406208,1.602544,MGC,1,3,0,0
423,1.477796,1.920133,MGC,5,1,0,0
4395,1.439370,1.634745,MGC,2,3,0,0
6535,1.199248,1.447760,MGC,1,1,0,0
1898,1.986897,1.930264,HWC,1,3,0,0
1377,1.299035,1.692617,MGC,2,1,0,0
4253,1.541898,2.133255,MGC,1,2,0,0
3223,1.591131,2.257276,MGC,2,1,0,0
1887,1.363661,1.935239,MGC,1,1,0,0
5926,1.582388,1.764151,MGC,2,4,0,0
5576,1.543950,1.685267,MGC,2,1,0,0
2978,1.237910,1.854650,MGC,1,1,0,0
2006,1.624548,1.495356,HWC,1,1,0,0
1617,1.619176,1.696117,MGC,1,2,0,0
6818,1.353223,1.516333,MGC,1,1,0,0
214,1.401692,2.275041,MGC,2,1,0,0
5708,1.266214,1.581021,MGC,4,4,0,0
6574,1.452151,1.732997,MGC,2,1,0,0
6023,1.172988,1.055626,HWC,1,1,0,0
5538,1.404944,1.807398,MGC,1,2,0,0
4598,1.472981,1.792979,MGC,1,1,0,0
6764,1.287577,1.739747,MGC,3,3,0,0
5477,1.376044,1.719189,MGC,3,2,0,0
4239,1.561427,1.914776,MGC,4,1,0,0
45,1.231641,1.429003,MGC,1,1,0,0
1264,1.391685,1.806576,MGC,1,1,0,0
6824,1.491393,1.548067,MGC,1,3,0,0
1021,1.454372,1.805652,MGC,3,1,0,0
3755,1.430238,1.783018,MGC,1,2,0,0
420,1.191852,1.745708,MGC,1,3,0,0
3527,1.455739,1.634578,MGC,1,1,0,0
4291,1.627928,1.620633,HWC,1,1,0,0
6106,1.097428,1.761737,MGC,1,3,0,0
1528,1.420055,1.730149,MGC,1,2,0,0
950,1.458489,1.869108,MGC,1,1,0,0
416,1.329403,1.417751,MGC,2,1,0,0
5494,2.123358,2.107741,HWC,1,2,0,0
4765,1.165032,1.564867,MGC,1,1,0,0
1426,1.210744,1.361013,MGC,2,3,0,0
4982,1.339577,1.486208,MGC,1,1,0,0
287,1.335720,1.516700,MGC,2,1,0,0
5394,1.446842,1.840050,MGC,1,1,0,0
919,1.255515,1.774889,MGC,1,1,0,0
773,1.249671,1.420900,MGC,6,3,0,0
2086,2.020973,1.516787,HWC,1,1,0,0
5201,1.506905,2.049282,MGC,2,1,0,0
921,1.446061,1.715975,MGC,1,1,0,0
247,1.584346,1.600739,MGC,1,1,0,0
3835,1.886627,2.004367,MGC,1,1,0,0
4708,1.670026,1.956140,MGC,1,1,0,0
3328,1.361231,1.572442,MGC,1,1,0,0
5989,1.349301,1.846993,MGC,2,3,0,0
3480,1.355149,1.576484,MGC,2,4,0,0
1624,1.502497,1.992779,MGC,1,1,0,0
726,1.349585,1.856971,MGC,2,1,0,0
4969,1.522236,1.485428,HWC,1,2,0,0
256,1.374011,1.573713,MGC,2,1,0,0
5268,1.221983,1.768429,MGC,1,1,0,0
957,1.232417,2.050917,MGC,1,2,0,0
5523,1.178588,1.651877,MGC,1,1,0,0
372,1.220811,1.603375,MGC,1,2,0,0
5810,1.389111,2.041719,MGC,4,1,0,0
5370,1.242890,1.516600,MGC,1,1,0,0
158,1.504521,1.773752,MGC,1,1,0,0
1575,1.292708,1.276344,HWC,2,1,0,0
2831,1.263545,1.856834,MGC,1,2,0,0
300,1.711156,1.699783,HWC,2,1,0,0
1707,1.388725,1.620009,MGC,3,2,0,0
1907,1.342896,1.599146,MGC,2,2,0,0
1073,1.299398,1.651689,MGC,5,3,0,0
625,1.235138,1.720271,MGC,1,1,0,0
6911,1.275138,1.537163,MGC,1,1,0,0
5342,1.588181,1.657729,MGC,1,1,0,0
6791,1.229681,1.641763,MGC,3,3,0,0
6403,2.174735,2.052372,HWC,1,1,0,0
545,1.647752,1.119438,HWC,1,1,0,0
6122,1.435515,1.835450,MGC,1,2,0,0
3049,1.406180,1.488753,MGC,1,3,0,0
6683,1.584130,2.065127,MGC,1,1,0,0
2914,1.434214,1.851879,MGC,1,2,0,0
3598,1.161477,1.771936,MGC,1,1,0,0
6259,1.235375,1.626678,MGC,5,3,0,0
883,1.251102,1.520168,MGC,4,2,0,0
3592,1.424652,1.885836,MGC,2,1,0,0
6182,1.399207,1.824706,MGC,1,3,0,0
2176,1.434522,2.013489,MGC,1,2,0,0
2760,1.215340,1.624764,MGC,1,1,0,0
6044,1.337474,1.348320,MGC,6,1,0,0
426,1.313192,1.941605,MGC,1,1,0,0
6460,1.566019,1.802135,MGC,2,1,0,0
6274,1.430031,1.780817,MGC,2,3,0,0
160,1.448235,1.622675,MGC,2,3,0,0
4204,1.274940,1.628338,MGC,1,3,0,0
5377,1.580343,1.625809,MGC,1,1,0,0
2473,1.270178,1.578156,MGC,1,2,0,0
6718,1.443411,1.655034,MGC,1,1,0,0
7000,1.431615,1.537384,MGC,1,1,0,0
5072,1.479609,1.878551,MGC,2,4,0,0
4631,1.244924,1.739472,MGC,4,2,0,0
2386,1.165573,1.606814,MGC,1,2,0,0
4949,1.368034,1.192575,HWC,1,1,0,0
6343,1.435728,1.445865,MGC,1,2,0,0
3014,1.403071,1.277668,HWC,1,1,0,0
5988,1.366297,2.252888,MGC,2,1,0,0
2229,1.289092,1.501437,MGC,1,1,0,0
444,2.132410,2.363434,MGC,1,1,0,0
822,1.260117,1.607379,MGC,2,1,0,0
5877,1.719371,2.218923,MGC,2,2,0,0
6306,1.339648,2.001844,MGC,2,1,0,0
6069,1.222369,1.764516,MGC,1,3,0,0
1806,1.406187,1.177261,HWC,1,1,0,0
4447,1.342764,1.498906,MGC,4,2,0,0
6857,1.265741,1.416747,MGC,1,1,0,0
4132,1.279181,1.683798,MGC,3,2,0,0
2806,1.319657,2.237568,MGC,2,1,0,0
4819,1.506984,1.825412,MGC,1,1,0,0
3079,1.315592,1.376398,MGC,1,1,0,0
1072,1.473878,1.549360,MGC,2,1,0,0
6185,1.337140,1.665374,MGC,1,2,0,0
3862,1.487007,2.019952,MGC,1,4,0,0
1178,1.567950,1.734245,MGC,1,1,0,0
5178,1.388482,1.609037,MGC,2,2,0,0
3522,1.690983,1.821013,MGC,2,2,0,0
3491,1.313841,1.249636,HWC,1,1,0,0
2452,1.262398,2.100712,MGC,4,3,0,0
108,1.377029,1.515080,MGC,1,1,0,0
6013,1.275574,1.454126,MGC,1,2,0,0
4343,1.271260,1.212801,HWC,1,1,0,0
2027,1.462073,1.682812,MGC,1,3,0,0
4364,1.413314,1.892979,MGC,1,1,0,0
136,1.548361,1.784835,MGC,1,2,0,0
6412,1.651709,1.773023,MGC,1,2,0,0
5516,1.546810,2.207431,MGC,2,3,0,0
4226,1.526732,1.814927,MGC,2,1,0,0
6998,1.492997,1.985590,MGC,2,2,0,0
665,1.490844,1.527673,MGC,2,2,0,0
1913,1.332656,1.765574,MGC,1,2,0,0
1564,1.238056,1.522768,MGC,1,1,0,0
1721,1.480593,1.372197,HWC,1,1,0,0
3882,1.128802,1.086204,HWC,1,1,0,0
3122,1.355227,1.753116,MGC,2,1,0,0
2583,1.214526,1.646755,MGC,1,1,0,0
840,1.359925,3.067091,MGC,1,1,0,0
5369,1.350509,1.911728,MGC,1,2,0,0
3107,1.296513,1.630871,MGC,2,2,0,0
6304,1.271389,2.301371,MGC,1,3,0,0
5845,1.270532,1.882733,MGC,1,1,0,0
2294,1.218820,1.625393,MGC,1,3,0,0
2966,1.179108,1.592192,MGC,1,1,0,0
4944,1.595515,1.879741,MGC,1,1,0,0
1175,1.193460,1.768165,MGC,6,1,0,0
1406,1.386765,1.772388,MGC,1,2,0,0
5385,1.288182,1.660924,MGC,3,1,0,0
484,1.380373,1.522039,MGC,1,1,0,0
4805,1.728492,1.591647,HWC,2,2,0,0
2724,1.292278,1.584486,MGC,5,3,0,0
1916,1.927792,1.873026,HWC,1,1,0,0
2347,1.331430,1.429422,MGC,1,1,0,0
3152,1.304626,1.427266,MGC,1,2,0,0
4249,1.456082,1.584822,MGC,1,1,0,0
5151,1.150391,1.276515,MGC,1,1,0,0
5298,1.434590,1.634494,MGC,1,2,0,0
1897,1.348806,1.463011,MGC,1,1,0,0
4536,1.566798,1.940112,MGC,1,1,0,0
451,1.283007,1.567843,MGC,1,1,0,0
4139,1.371211,1.814764,MGC,2,3,0,0
2437,1.346920,1.750357,MGC,1,1,0,0
1705,1.462016,1.794862,MGC,3,3,0,0
5338,1.154659,1.590052,MGC,2,1,0,0
2483,1.307940,1.588500,MGC,1,3,0,0
1503,1.384027,1.759241,MGC,1,2,0,0
3200,1.500147,1.814196,MGC,2,2,0,0
5163,1.328301,1.582163,MGC,2,2,0,0
3550,1.456833,1.622911,MGC,1,1,0,0
2081,1.225522,1.464316,MGC,1,1,0,0
603,1.457251,1.549395,MGC,2,2,0,0
6816,1.623745,1.834034,MGC,1,1,0,0
612,1.442195,1.722539,MGC,1,1,0,0
6220,1.617193,3.400840,MGC,1,1,0,0
4269,1.598176,2.150776,MGC,1,1,0,0
19,1.375124,1.753016,MGC,1,2,0,0
490,1.554190,1.588381,MGC,1,2,0,0
6528,1.245937,1.665927,MGC,1,1,0,0
5986,1.311683,1.353413,MGC,2,1,0,0
4599,1.287270,1.599539,MGC,2,3,0,0
4935,1.245801,1.686048,MGC,3,2,0,0
2640,1.320566,2.190021,MGC,1,2,0,0
4845,1.405544,1.463902,MGC,1,1,0,0
1168,1.213752,1.103064,HWC,1,1,0,0
4266,1.298505,1.719048,MGC,4,1,0,0
1871,1.389222,2.111203,MGC,1,1,0,0
2792,1.275749,1.582272,MGC,2,1,0,0
3515,1.481262,1.576399,MGC,1,1,0,0
6663,1.344064,1.543902,MGC,2,2,0,0
1843,1.328821,1.718570,MGC,1,3,0,0
5701,1.490496,1.882927,MGC,1,1,0,0
691,1.322680,1.675728,MGC,1,2,0,0
6102,1.339402,2.042879,MGC,1,2,0,0
1651,1.351974,1.845228,MGC,1,2,0,0
1500,1.399134,1.740658,MGC,5,2,0,0
6555,1.312595,1.505362,MGC,3,2,0,0
6685,1.218214,1.475706,MGC,1,2,0,0
591,1.234292,2.091332,MGC,1,1,0,0
3225,1.173484,1.505849,MGC,1,1,0,0
5953,1.451029,1.584902,MGC,1,2,0,0
3043,1.377137,1.995900,MGC,1,1,0,0
4214,1.441281,1.648744,MGC,1,1,0,0
2190,1.476790,2.098540,MGC,1,1,0,0
6417,1.167788,1.434323,MGC,1,2,0,0
4904,1.265886,1.967632,MGC,1,1,0,0
875,1.049452,1.824631,MGC,1,1,0,0
3298,1.436755,1.895143,MGC,3,2,0,0
2839,1.277418,1.724108,MGC,1,1,0,0
1434,1.317372,1.630445,MGC,5,1,0,0
4748,1.305896,1.883657,MGC,1,1,0,0
3811,1.645709,1.686145,MGC,1,1,0,0
449,1.298488,1.372648,MGC,2,1,0,0
2207,1.470941,1.732203,MGC,1,3,0,0
6021,2.232569,1.920161,HWC,1,1,0,0
846,1.174785,1.359966,MGC,1,2,0,0
5645,1.321042,2.018172,MGC,1,1,0,0
4956,1.669209,1.894094,MGC,1,1,0,0
4188,1.484510,1.752629,MGC,1,1,0,0
1024,1.296137,1.705723,MGC,5,3,0,0
705,1.347956,1.630697,MGC,3,3,0,0
5508,1.639676,1.957203,MGC,1,2,0,0
46,1.411011,1.884596,MGC,2,2,0,0
4285,1.362188,1.849247,MGC,1,3,0,0
4342,1.450764,1.664039,MGC,1,2,0,0
1557,1.117281,1.687577,MGC,1,1,0,0
3231,1.365835,1.651284,MGC,1,1,0,0
1011,1.170379,1.371318,MGC,2,1,0,0
2120,1.298877,1.473114,MGC,1,3,0,0
4948,1.553777,1.837391,MGC,1,1,0,0
6621,1.319274,1.481747,MGC,3,1,0,0
1064,1.418897,1.625206,MGC,1,1,0,0
4338,1.285339,1.397679,MGC,1,1,0,0
3604,1.392589,1.561814,MGC,1,1,0,0
1162,1.172000,1.298784,MGC,1,1,0,0
2942,1.285744,1.763145,MGC,1,2,0,0
1893,1.381002,1.521502,MGC,1,1,0,0
236,1.917114,2.785955,MGC,1,1,0,0
739,1.199145,1.438798,MGC,3,1,0,0
3170,1.529321,1.847689,MGC,2,1,0,0
3512,1.677703,1.764583,MGC,1,1,0,0
3693,1.352399,1.625320,MGC,2,1,0,0
834,1.442326,1.719675,MGC,2,2,0,0
4181,1.864691,2.080937,MGC,1,4,0,0
2907,1.250787,1.775666,MGC,10,4,0,0
5847,1.239115,1.810571,MGC,1,1,0,0
1561,1.184759,1.331645,MGC,1,1,0,0
4495,1.394242,1.850792,MGC,1,1,0,0
6593,1.223053,1.080675,HWC,1,1,0,0
2508,1.348183,1.535571,MGC,2,2,0,0
4936,1.471900,1.318877,HWC,1,1,0,0
772,1.712051,2.164016,MGC,1,1,0,0
5188,1.176675,1.739164,MGC,1,1,0,0
5483,1.239063,1.770077,MGC,1,2,0,0
6558,1.324022,1.679225,MGC,2,2,0,0
3562,1.304002,1.550741,MGC,2,1,0,0
3080,1.458762,2.238011,MGC,1,1,0,0
2705,1.282963,1.408973,MGC,1,1,0,0
3436,1.696547,1.678992,HWC,2,2,0,0
3766,1.434777,1.604781,MGC,2,2,0,0
1577,1.262464,1.509537,MGC,1,1,0,0
2156,1.398061,1.665939,MGC,4,1,0,0
442,1.242878,1.646161,MGC,1,2,0,0
6065,1.234359,1.522068,MGC,1,2,0,0
5751,1.161615,1.606281,MGC,1,2,0,0
4912,1.525552,1.520962,HWC,3,1,0,0
2182,1.270966,1.564698,MGC,7,3,0,0
1612,1.236513,1.432814,MGC,1,1,0,0
843,1.651275,1.735287,MGC,1,1,0,0
4156,1.466779,1.671027,MGC,2,4,0,0
2005,1.494607,2.060916,MGC,2,3,0,0
1599,1.383988,2.018773,MGC,1,2,0,0
1215,1.357722,1.719436,MGC,3,3,0,0
5741,1.411136,1.698816,MGC,1,2,0,0
1513,1.463403,1.788953,MGC,1,1,0,0
2803,1.317036,1.605804,MGC,1,1,0,0
6919,1.342569,1.797382,MGC,1,2,0,0
2749,1.524454,1.794893,MGC,1,2,0,0
2117,1.412814,1.550778,MGC,5,2,0,0
2883,1.499766,1.592566,MGC,1,1,0,0
5246,1.543088,1.912386,MGC,1,1,0,0
5681,1.690211,1.803174,MGC,1,2,0,0
4795,1.305463,1.936856,MGC,1,2,0,0
2055,1.434820,1.682822,MGC,3,2,0,0
6694,1.204220,1.881252,MGC,3,1,0,0
6213,1.562572,1.966184,MGC,1,2,0,0
3433,1.199549,1.577911,MGC,3,1,0,0
2438,1.259724,1.726829,MGC,1,1,0,0
6390,1.339884,1.792541,MGC,1,1,0,0
2980,1.390096,2.004422,MGC,1,2,0,0
3353,1.381244,1.734766,MGC,5,2,0,0
1100,1.454149,1.172597,HWC,1,1,0,0
5638,1.543445,1.957147,MGC,1,2,0,0
1313,1.372401,1.741201,MGC,1,5,0,0
3003,1.293424,1.856072,MGC,2,1,0,0
3881,1.340800,1.863216,MGC,1,2,0,0
2613,1.286471,1.721819,MGC,4,1,0,0
5363,1.428055,1.331137,HWC,1,1,0,0
5172,1.077806,1.556951,MGC,1,2,0,0
3449,1.395387,1.754903,MGC,1,1,0,0
5923,1.369767,1.861802,MGC,1,2,0,0
4823,1.405033,1.849645,MGC,1,2,0,0
5744,1.341798,1.657331,MGC,1,3,0,0
5817,1.486676,2.132991,MGC,1,2,0,0
6822,1.756044,1.395723,HWC,1,1,0,0
295,1.152933,1.871980,MGC,2,1,0,0
6231,1.322688,1.853670,MGC,2,1,0,0
933,1.287298,1.564441,MGC,1,3,0,0
5603,1.416835,1.565900,MGC,1,2,0,0
3823,1.254360,1.918523,MGC,19,1,0,0
6233,1.311429,1.679425,MGC,1,2,0,0
2317,1.295324,1.780398,MGC,1,1,0,0
832,1.380697,1.761315,MGC,1,3,0,0
4699,1.525002,2.749021,MGC,1,1,0,0
5389,1.455753,1.650154,MGC,1,1,0,0
6630,1.189640,1.593812,MGC,1,3,0,0
1588,1.386751,1.819015,MGC,2,1,0,0
1202,1.569022,1.717343,MGC,2,3,0,0
2631,1.297046,1.506927,MGC,2,2,0,0
1110,1.323172,1.344693,MGC,1,1,0,0
5061,1.524672,1.986115,MGC,1,2,0,0
3175,1.445651,1.658592,MGC,1,1,0,0
2446,1.611434,1.699687,MGC,1,2,0,0
1713,1.428671,1.689407,MGC,1,1,0,0
3262,1.412137,1.491653,MGC,2,2,0,0
4702,1.326854,1.262346,HWC,2,1,0,0
5887,1.457504,2.053156,MGC,1,1,0,0
2290,1.786145,1.820746,MGC,2,1,0,0
478,1.520784,0.990926,HWC,1,1,0,0
2014,1.810716,1.961760,MGC,2,3,0,0
5182,1.790914,1.968329,MGC,2,1,0,0
4421,1.432265,1.388878,HWC,2,1,0,0
6777,1.555690,1.543263,HWC,1,1,0,0
4913,1.534306,1.675923,MGC,1,1,0,0
6655,1.281850,1.614726,MGC,2,4,0,0
4113,1.559700,1.541008,HWC,1,1,0,0
3657,1.537114,2.045859,MGC,4,1,0,0
75,1.696730,1.720140,MGC,1,1,0,0
3454,1.099134,2.159413,MGC,1,1,0,0
